,publisedAt,username,commentDisplay
1743,2025-11-12T07:03:35Z,@sevenheaven5175,"Rupiah Catat Rekor Terlemah dlm Sejarah VS Ringgit 😮😮 <a href=""https://www.youtube.com/watch?v=O76zOypmeG4"">https://youtu.be/O76zOypmeG4?si=vxLu6CfyX_1psDXQ</a>"
1744,2025-11-12T07:03:27Z,@KonamiGame-ef3qe,No iq 🤣
1745,2025-11-12T07:01:33Z,@markatuk2897,Tidak akan terealisasi . Apakah orang2 di bawah pak Purbaya berfikiran seperti pak Purbaya?
1746,2025-11-12T07:01:09Z,@mindraali105,Setiap keputusan baik itu untuk redominasi ataupun keputusan lainnya pasti ada resikonya.  Tugasnya pemerintah adalah membuat keputusan yang dengan resiko yang minim tapi memiliki dampak yang positif pada masyarakat. Dalam hal ini yang saya rasakan syarat untuk redominasi setidaknya memenuhi standar aman
1747,2025-11-12T07:00:27Z,@MahmudMud-y6m,100 rupiah apa 100 ribu ?
1748,2025-11-12T06:58:28Z,@iyanm1297,"sebenarnya yg bikin gagal Krn Inflasi, indo inflasi cuma 2,3% aja kecuali 10 % lebih akan gagal, cth negara yg gagal redominasi yaitu Zimbabwe Krn Inflasi hingga 5juta % <br><br>lagi pula masyarakat indo udah biasa misal ke warung di cantumkan 15 K esteh 5 K ga pake nol, lalu klo transaksi jutaan 1 juta dblg = 1000 <br>come on lah lebih mudah supaya yg koruptor itu yg nyimpen uang2 bisa di puter agar ekonomi kita meningkat"
1749,2025-11-12T06:57:27Z,@kanaloke8722,"Sory 2 say gw orang bodoh  ..menyimak video ini gw mendadak pinter.<br>Terbaik ini channel, terimakasih ya 🎉"
1750,2025-11-12T06:57:07Z,@KinanSangsa,Beda boss<br>Antara redominasi dg sanering
1751,2025-11-12T06:56:47Z,@MrBullegilla,"Saya setuju, tp ini hrs direncanakan dg baik. Bth waktun5 th minimal sblm dilakukan. Mulainsr sosialisasi dan mulai para ekonom dan pengamat ekonomi dilibatkan. Jd jgn terburu² tp bertahap, dan semua hra bnr² disiapkan. Terutama BI hrs berpikir, krn merka hrs menyiapkan uang baru utk ditukar."
1752,2025-11-12T06:54:44Z,@ipnasetiawan5338,"Tahun 65 itu sanering, beda sama re denomisasi 😂"
1753,2025-11-12T06:54:05Z,@FuadHasyim-c6s,"Nanti kalo beneran udah fix redenominasi harus ada notif di M-banking, biar orang ga kaget tiba” duitnya jadi dikit, nanti orang bisa panik kalo ga ada notifnya😂"
1754,2025-11-12T06:53:26Z,@aboutfootball-9,"Yang menolak redenominasi hanyalah koruptor, mafia dan bandar narkoboi😂"
1755,2025-11-12T06:53:10Z,@nawaf1524,bank indonesia bank indonesia
1756,2025-11-12T06:52:59Z,@hasanudinudin9851,"KerEenn,, 1 dolar cuma 16 rupiah"
1757,2025-11-12T06:51:29Z,@ITR0405,Salah data loe thn 65 it sanering bkn redenomnasi
1758,2025-11-12T06:47:27Z,@gamebell3806,"Setuju, banyak banget nolnya, redominasi aja"
1759,2025-11-12T06:47:00Z,@usersatu2684,bisep nya tambah gede ajah ko
1760,2025-11-12T06:46:31Z,@MbakRoseMiliarder,"Pengalamanku pulang dari Hongkong di Bandara Soetta gara gara uang 2000 kirain uang 20,000 karena kebanyakan nol, di Bandara Hongkong ATM ku ketelen di mesin ATM, gara gara mau ambil uang 500 HKD keliru tekan 500,000, ATM ku ngk bisa di ambil harus lapor Polisi ini dan itu, lebih baik hilangkan 3 Nol di belakangnya biar ngk bikin ribet"
1761,2025-11-12T06:44:48Z,@tsabital-jawi249,"sistem uang fiat ---&gt; sistem karangan gembongnya lintah darat, rentenirnya rentenir, para bankir yg kongkalikong dgn pemerintah utk melegalkan uang fiat<br><br>inflasi ---&gt; senjata terkuat utk merampok scr halus/tersembunyi/rahasia/misterius<br><br>redenominasi ---&gt; topeng utk menutupi bobroknya ekonomi  <br><br>selama msh pakai sistem uang fiat mk ekonomi tetap bobrok, kesenjangan tetap parah, harta sbgian besar umat manusia dihisap oleh sbgian kecil org pengendali uang fiat <br><br>“It is well enough that people of the nation do not understand our banking and monetary system, for if they did, I believe there would be a revolution before tomorrow morning!”<br>(“Cukup menguntungkan bahwa masyarakat suatu negara tidak memahami sistem perbankan dan moneter kita, karena jika mereka memahaminya, saya yakin akan terjadi revolusi sebelum besok pagi!”)<br>- Henry Ford -"
1762,2025-11-12T06:39:37Z,@afaris88,"Ternyata bener prediksi saya dulu, sekitar thn 2012-an, bhw redenominasi bisa menyebabkan inflasi.<br>Bingung jg sih mau setuju atw nggak. Di satu sisi, nyatet2 keuangan ribet kl digitnya banyak, tp di sisi lain bisa ganggu ekonomi dikit. Trs yg di belakang koma gimana? Jadi sen kah kaya dolar? Atau jd rupiah nol koma? 🤔"
1763,2025-11-12T06:38:49Z,@pardrumhutahuta,Nilainya kecil...harganya sama.
1764,2025-11-12T06:36:51Z,@iwayanpartama9241,"Itu Snering bos bkn redenominasi… kasusnya beda, kondisinya beda"
1765,2025-11-12T06:36:28Z,@orojackson-k7f,yang korupsi miliaran bakal kelihatan sedikit jadi ratusan juta
1766,2025-11-12T06:34:30Z,@dianaNuna-r4t,"Berarti uang koin tetap ada ya? Klo 1rb jadi 1,-? Klo 500perak brarti 0,5?"
1767,2025-11-12T06:32:11Z,@IrfantyFriend-ki6yh,Aku sebagai rakyat kecil mendukung banget
1768,2025-11-12T06:31:05Z,@cenel2an,"Potensi pengacau nya kira gmn? Dari dalam maupun luar negeri? Bisa diantisipasi gak? Biasanya kan pemerintah pura2 baik2 sja, bodoamatan, koruptor2 aja silih berganti, berarti ada yg mis bgt dgn sistem yg ada. Apalagi ini redominasi yg pertaruhannya bukan main2. Harus  perhitungan bnyak kemungkinan skenarioy yg akan terjadi untuk antisipasi, kalo pura2 baik2 sja, ya rakyatnya pecah pro-kontra, gak ada integritas dan kepercayaan. Liat aja makin gelap atau burik🗿☠️💀"
1769,2025-11-12T06:26:54Z,@Uptoyouthen,"Niatnya bagus, tpi hasilnya pasti gak bagus. Sama seperti MBG. <br><br>1. Gak ada kepastian hukum<br>2. Rakyat Indonesia itu Gak pinter<br><br>Bayangin chaosnya gimana"
1770,2025-11-12T06:26:44Z,@undaapri7406,"gini aja katanya lu orang pintar, 1965 itu brapa yg tmat sd smp sma dan sarjana, sakarang lu bandingkan tahun 2025 brapa orang tinggal yg tamat sd banyakan mana sama tamat s1 jdi SDM nya udah pasti beda..."
1771,2025-11-12T06:26:10Z,@ally76100,hi abang raymond...  idola ku
1772,2025-11-12T06:25:10Z,@syamsardhi1562,"semoga Kang Pur, EL-83 ITB Bandung sehat dan berkah ❤ salam kenal dari saya alumni FI 88 ITB 😊"
1773,2025-11-12T06:24:59Z,@agusmujiono2614,Zaman sekarang sudah cangih bos
1774,2025-11-12T06:24:26Z,@nlcmajalengka1202,"masalahnya gini. misalnya orang jual bakwan 1.000rp per 1 bakwan. nah, ketika uang 1.000rp berubah menjadi 1rp, apakah dia mau menjual bakwan dengan harga 1rp? apakah dia akan tetap jual dengan harga 1000rp atau mengikuti berubah menjadi 1rp atau berubah menjadi 1,5rp /2rp?"
1775,2025-11-12T06:21:14Z,@Sofiratuland,"naah ini baru easy listening, <br>lebih enak dengerin penjelasan bang remond, drpd bennix"
1776,2025-11-12T06:18:22Z,@Lanang_an,"Kalo gak purbaya, apa harus nunggu menkeu emak2 itu?😂"
1777,2025-11-12T06:16:59Z,@Lanang_an,1965 bukan gagal. Tapi sudah lama dan inflasi sdh tunggi
1778,2025-11-12T06:15:33Z,@Hrlmel,Tp kalau masalah duit orang Indonesia saat ini sy yakin bisa cepat menyesuaikan.  Contohnya bapak2 gojek yg gaptek aja bisa pakai apps gojek. Apalagi ini tentang duit😁
1779,2025-11-12T06:11:34Z,@danielnkt,"Setuju dipercepat redenominasi untuk menghilangkan 3 digit 0 (garbage money), tapiiiiii.. pemerintah harus giat melakukan sosialisasi, biar masyarakat bisa membedakan sanering dan redenominasi, tahun 2013 sudah pernah muncul wacana redenominasi.<br>Saya yakin kedepan masyarakat akan lebih cinta dan bangga dengan rupiah."
1780,2025-11-12T06:08:13Z,@viawijayanti5408,Di tahun berapa uang nya keluar kak 2026 apa 2027
1781,2025-11-12T06:08:03Z,@Hexxxaa-t1c,"mending ga usah, gw rasa lebih besar ke potensi gagal dibanding  berhasilnya"
1782,2025-11-12T06:07:52Z,@KerjaPintar-v6i,Apapun alasannya harus segera direalisasikan...👍👍👍
1783,2025-11-12T06:05:24Z,@syarbennysyahrien7431,"ada baik nya pemerintah fokus dlu ke urusan korup dan lapangan pekerjaan,nanti ja lah kalau urusan kaya gini gak terlalu penting"
1784,2025-11-12T06:03:40Z,@MohammadChoyyum77,Korea ekonomi maju dan standart gaji buruh tinggi belum berani redenominasi sampai sekarang meski sampe sekarang won korea nol nya banyak
1785,2025-11-12T06:02:02Z,@RyuSakki06,"Ngitung pengeluaran abis belanja pake kalkulator pun, gw juga udah gak pake 3 nol untuk ribuan. Lebih simpel, lebih ringkas, lebih cepat."
1786,2025-11-12T06:01:51Z,@DikyChu,"dodol, cuman nol ilang 3 aja padahal, mikir lu harusnya harga lebih murah karna nilai jual tetep sama"
1787,2025-11-12T06:01:13Z,@godongjati0124,Siapa yg bilang gagal redenominasi 65.?. Kalau dulu tdk ada redenominasi rupiah mungkin hari ini 1k sudah tembus 1.000.000. Masak untuk beli kerupok saja harus bayar 1.000.000?
1788,2025-11-12T06:01:05Z,@katya6,thanks ray
1789,2025-11-12T06:01:00Z,@fadel3d,"yah ga semua bisa jadi jutawan dong, sekarang kan gaji umr aja juga udah jadi jutawan"
1790,2025-11-12T06:00:45Z,@Paradise8008,"Coba di ulangi lagi,kelemahannya apa."
1791,2025-11-12T05:59:25Z,@fisika666,"Tahun 1965 bukan redenominasi, tapi sanering cuy. Jangan sotoy. Belajar dulu"
1792,2025-11-12T05:58:33Z,@TubagusAbbas,Kamu Kale yang salah kaprah .<br>Kamu Tahu Kagak di Warung dan Toko Toko .<br> Masyarakat ada yg sudah biasa belanja <br>Rp. 100.000 = 100 K <br>Rp.    10.000 =  10 K<br>Rp.       1.000 =.   1 K
1793,2025-11-12T05:56:57Z,@badrulkamal7395,Gw yakin parakoruptor sekarang keringat dinging😂
1794,2025-11-12T05:56:41Z,@miggy0-k5i,"Segera laksanakan redenominasi, tolong di sosialisasi kan sekarang di televisi radio biar org kampung pada tau, dan gak gaptek kalau bukan sekarang kapan lagi"
1795,2025-11-12T05:56:38Z,@newzaelans,"Gampang sih skrng kluarin aja uang baru dg model sama dg yg saat ini beredar..jd ada dua jenis unag 10rb dan 10rupiah..wrna dn bntuknya sama..jd orang bklan terbiasa mke 10rupiah,, dan brtahap dah uang2 lama bklan ditrik pmrnth, sma kan kya skrng klo ada uang model baru..uang2 lama secara alami ilang di pasaran"
1796,2025-11-12T05:55:31Z,@Pocoloco28,"Mungkin cara lebih gampangnya, nominal uang yg terlihat diubah, misal 1000 jadi 1, tapi jika di terawang tertera 1000, nah perlahan2 kalau semua uang sudah beredah hapus tuh bayangan 1000 pas di terawang.."
1797,2025-11-12T05:54:20Z,@darrylhan18,"Halo Ko Raymond!, Menurut Koko gimana, apakah mungkin juga ada kaitannya dengan teori konspirasi soal uang tunai yang &quot;panas&quot; hasil cuci duit/ gratifikasi — di mana orang-orang “terpaksa” menukar uang karena isu redenominasi, sehingga akhirnya uang cepat dibelanjakan dan memengaruhi perputaran uang di Indonesia?"
1798,2025-11-12T05:54:06Z,@neoproduction1985,"Entah profesor apalah itu kalau gak setuju redenominasi rupiah, fixss anteknya para mafia dan koruptorrrr!"
1799,2025-11-12T05:52:59Z,@Saden-h8m,"Kalau alasannya bisa salah ngetik nolnya, itu alasan yg TDK rasional bung"
1800,2025-11-12T05:52:56Z,@burhanuddinamin8069,Agar uang yg ada dalam bunker koruptor bisa terbongkar 😂
1801,2025-11-12T05:52:53Z,@Grenlive,"Setuju, semoga tahun depan udah di terapin😅"
1802,2025-11-12T05:51:20Z,@Mrzeroo19,"Lira memang masih inflasi banget sampe gua balik ke tanah air. Tapi kerja di turki masih ber prikemanusiaan upah nya, menghargai tenaga manusia walaupun mereka inflasi terus terusan"
1803,2025-11-12T05:51:10Z,@vikieyev9430,"di db nyimpen 1 daripada 1000 , bisa hemat triliunan cost server"
1804,2025-11-12T05:50:31Z,@erikon7,"Bayangan saya langkah2 yang bisa dilakukan:<br>1. Mewajibkan semua retail tidak boleh ada harga di bawah seribu. Misal, biasanya barang harga 18100, harus pakai harga 18000 atau 19000. Ini penyebab inflasi, soalnya orang pasti bakal membulatkan ke atas.<br>2. Menarik semua uang koin di bawah seribu.<br>3. Mewajibkan semua retail menampilkan harga tanpa ribuan. Sekarang banyak toko di mal sudah biasa pake cara ini.<br>4. Mewajibkan bank dan semua instansi keuangan membuat sistem yang bisa menolak jika input transaksi ada angka di bawah seribu. Mengubah perhitungan (bunga, biaya, dll) di instansi keuangan tanpa angka di bawah seribu. Intinya, semua transaksi di bank untuk 3 angka belakang bakalan nol semua. Ini salah satu penyebab kekayaan bisa berkurang. Misal seharusnya dapat bunga/profit Rp1.234.567 dicatat Rp1.234.000, artinya ada loss Rp567<br>5. Khusus untuk saham, obligasi, reksadana, dan sejenisnya, ini yang paling rumit, karena setiap rupiah sangat berharga. Mesti hati2 memutuskan caranya supaya semua orang ga ngamuk.<br><br>Langkah2 itu harus dijalankan dalam beberapa tahun, atau belasan tahun, untuk membentuk psikologis dan kebiasaan. Lalu saat waktunya tiba, tiga angka di belakang dihilangkan dari sistem, lalu cetak uang baru."
1805,2025-11-12T05:50:30Z,@MF.Rizkhon,"mond, 2005 turki redenominasi tapi saat ini turki Nilai Mata uangnya dalam 5 tahun terakhir melemah 600% dibanding Dollar"
1806,2025-11-12T05:50:20Z,@kenirawadi4689,Ini akal2an pemerintah biar dilihat kerja.
1807,2025-11-12T05:50:19Z,@rizkimiyani5806,"Cara aman nya adalah Samakan Warna dan desain dengan uang lama, namun Nominal nya di Tulis &quot;Rp. 1 K, Rp. 2 K, Rp. 5 K, Rp. 10 K, Rp. 20 K, Rp. 50 K, dan Rp. 100 K&quot;<br><br>Baru deh d emisi berikut nya d hilangkan K nya"
1808,2025-11-12T05:50:04Z,@PeterScully-x7h,Sok tau Lu Raymond
1809,2025-11-12T05:45:48Z,@rzkyseptian8493,"Apa ini sebuah permulaan sebelum dolar naik gila gilaan agar nilainya tidak terlihat mengerikan, misalnya sekarang dolar 17.000 di redenom jadi 17,- per 1$, ntar waktu uda jalan redenom, dollar naik jadi Rp. 23,- kita ga terlalu panik karena efek psikologis meskipun market berantakan, dan apakah terjadi Hyper-ultra inflasi? Who knows, saya ga pernah riset macro economynya 😂"
1810,2025-11-12T05:44:08Z,@hendrikurniawan1242,"Sebenarnya kita dilapangan sdh melakukan hal itu, tp dalam cara yg lain misalnya 3nol diganti dengan K.. 50rb jadi 50K. Termasuk komunikasi dilapangan jg.. Seringkali 3nol itu tdk disebutkan.. Intinya menurut sy inilah saat nya kita melakukan redenominasi.."
1811,2025-11-12T05:44:06Z,@adhen05,"setuju aja sih biar para koruptor yg timbun uang ratusan triliun pd panik...sekalian membersihkan keuangan indonesia uang nya kebanyakan nyangkut, di timbun,di umpetin,sudah seret jd aset segelintir mafia untuk kesenangan dirinya sendiri..<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>"
1812,2025-11-12T05:43:49Z,@jonyjk1267,"intinya di cadangan devisa, seberapa besar dana yg ada buat mengantisipasi kalau kondisi memburuk, investor mencabut investasi.... kalau cadev bolong, rusuh negara..."
1813,2025-11-12T05:43:34Z,@DedekAbi-z8e,"Kalau kita insya Alloh sukses, karena mau dunia inflasi, bahan pangan kita bisa swasembad, pertanian kita tidak bergantung pada negara lain, KITA BERGANTUNG PADA NEGARA LAIN SEPERTI SEPATUKE ADIDAS NIKE, TAS LV PRADA, YG TIDAK BISA DIPAKAI SAAT PEPERANGAN INFLASI, KITA KUAT DI PANGAN, TAK ADA MASALAH KALAU NEGARA TROPIS DAN LUAS, KITA NEGARA KAYA PANGAN, SAAT INFLASI"
1814,2025-11-12T05:42:29Z,@yusakmario2882,"kayaknya tanpa redenominasi pun banyak yang udah menyingkat ribuan dengan K. Misal, harga barang 20.000 disingkat 20K. Di kalangan masyarakat mungkin tidak susah, yang susah itu dikalangan pebisnis dan perbankan. Karna redenominasi artinya sistem aplikasi dan keuangan harus direset semua. Itu yang lebih susah daripada sekedar peredarannya di masyarakat.<br>Masalah kedua, dengan redenominasi, berarti mata uang kita seperti &quot;MENJADI BESAR&quot;. Jika selama ini 2 desimal dibelakang uang dirasa cukup, maka untuk mengurangi loss, desimal dibelakang harus setidaknya jadi 4-5 angka. Ini pun cukup susah dalam pengaplikasiannya."
1815,2025-11-12T05:42:07Z,@Walet1119,"Tdk akaj gagal,,krn msrakat indo udah pinter,,,,syaratnya pertamanya jgn ubah dl gambar pd uang,,,ttap pke uang lama cuma hilangkan nol nya aja..."
1816,2025-11-12T05:41:57Z,@aziznh3525,"Sebenarnya itu hal yg gampang ketika dihadapkan redenominasi 2 mata uang berbeda apalagi sosmed udah meluas , tinggal pakai saja desain cetakan uang yg sekarang, lalu dibuang nolnya selama 5-10 tahun supaya beredar uang redenominasi semuanya. Baru setelah itu cetak desain yg lainnya ."
1817,2025-11-12T05:41:42Z,@muhammadibrahim-pv6oq,"kita bahas ekonomi itu benang merahnya ke kepastian hukum bang. dari pada dibuat redenominasi duluan, mending hukumnya di benerin dulu, yakin dah, pasti Indo bakal jadi negara maju kalo semua landasan hukum di patuhi &amp; di taati.<br>jauh dari hyper inflasi, negara juga makmur"
1818,2025-11-12T05:41:08Z,@rifandibaker8794,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=343"">5:43</a> wok de tok, not on le tok de tok"
1819,2025-11-12T05:40:56Z,@AliyaAlya-qn8hl,Kita sudah  lama melakukan redenominasi secara informal. Beli minyak 10 ribu sepuluh rupiah
1820,2025-11-12T05:40:51Z,@FtShareID,Susah sih kalau bahlil doang aja masih di atas. karena jujur gwa sendiri ga percaya sama Pertamina dan BUMN2 lainnya.
1821,2025-11-12T05:39:38Z,@NETIZENKEPO-m2y,"Ketika saldo rekening terkena Redenominasi akan ada Logo R<br>Contoh <br>1000 = Rp. 1,r<br>Termasuk diterapkan dibuang Kertas<br>Rp. 1R huruf lebih kecil dari angka"
1822,2025-11-12T05:38:58Z,@ikhwanhansway,"gw sih optimis banget, gu berharap ini sukses. disamping bikin mata uang jadi keren dan juga memudahkan pekerjaan tentang keuangan"
1823,2025-11-12T05:37:48Z,@PERAHUBANGSA,Jangankan Rededominasi..<br>Uang Lusuh tak layak Edar aja masih berjalan ...<br>Walaupun uang Baru keluar setiap Lebaran...<br>Kenapa tidak ada yg setor uang Lusuh kebank ...<br>Pembeli dan Pedagang sama2 tahan emosi jika Terima dan di beri uang Lusuh <br>Buat kembalian dan belanja
1824,2025-11-12T05:37:32Z,@riiiant7,"Menurut saya, mending skrg lebih digalakkan lagi qris. Kenapa? Ketika pertukaran uang lebih banyak di digital, akan meminimalisir efek round up harga barang akibat redenominasi, hasilnya harga barang akan tetap terkontrol. Saya juga yakin banyak anak² muda yg sebenarnya juga lebih suka cashless, pake qris, ga ribet, kemana-mana tinggal bawa hp, kalo mau bayar tinggal scan, simple."
1825,2025-11-12T05:37:16Z,@eukalyptusbonbon7230,"Pelan-pelan harganya ditulis 100K, dibanding 100.000"
1826,2025-11-12T05:36:56Z,@hadip2005,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=354"">5:54</a> dgn kondisi ekonomi &amp; pemahaman masyarakat sprti ini, perlukah redenominasi di 🇮🇩 meniru Turki, dgn merubah kode ISO4217 nya yg skrg IDR bang Raymond ❓"
1827,2025-11-12T05:36:27Z,@kholikinrobin,"Optimis bisa, Sosialisasi jaman sekarang lbh mudah... <br>Sekarang juga udah biasa di coffe shop pake 20k, 25k, dst...<br>Gas kan pak purbaya..."
1828,2025-11-12T05:36:08Z,@mani.risman1027,Mari kita dukung
1829,2025-11-12T05:32:57Z,@inaapriliawulandari1883,Setuju. Jgn gegabah. Para ahli memang bilang resikonya tinggi. Kalo yg berhasil kyk yg di turki. Mrk bikin mata uang baru yg namanya Lira baru. Dlm 20 thn ada konversi tetap dr mata uang lama ke baru. Setelahnya mata uang lama resmi digantikan
1830,2025-11-12T05:31:35Z,@yusdmnk,"Asalkan sosialisasi nya lancar, pasti efeknya kedepan akan terasa 👍"
1831,2025-11-12T05:31:19Z,@gandendynastina6031,"yang paling penting adalah, uang cash yang ditimbun oleh orang yang tidak bertanggung jawab (koruptor, bisnis illegal dll) terpaksa harus dibelanjakan dan akhirnya uang gelap tersebut berputar kembali di pasar."
1832,2025-11-12T05:30:51Z,@TawaBeanChannel,"sebelumnya punya persediaan barang Rp 1 juta, tiba tiba  bisa dibeli dengan  Rp.1000, yakin bakal dijual segitu? , kayaknya yang punya barang  bakal naikkan harga  dulu buat jaga jaga takut kena prank <a href=""UCkszU2WH9gy1mb0dV-11UJg/UvgfY_vqE92T29sPvqiAkAU""></a>"
1833,2025-11-12T05:30:26Z,@Ummanika92,"Saya juga menantu nanti redenominasi rupiah ini, smoga terealisasikan"
1834,2025-11-12T05:29:14Z,@Askhar_Theking,"Setuju redominasi,stju bnget"
1835,2025-11-12T05:25:42Z,@HistoriaBolaangMongondowRaya,"Bukan redeminasi..!<br>ORI Oeang Republik Indonesia RP 1,2&#39;5,5 dan 10 emang dasar dari sejarah uang Indonesia sesuai SK Ir.Soekarno, yang takut itu justru Holandia dan sekutunya , ORI Terbitan BNI l, <br><br>BI awal mula adalah saham De Javasche Bank yang di nasionalisasi menjadi Bank Indonesia, BI lah yang awal mula mecetak 25,50 dan 100 membunuh uang asli RI ORI.. !"
