,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
1597,2025-11-12T09:59:36Z,@mengcatbob,"Semua tindakan ada resiko lah ,mana ada yang gak ada resiko. Harus berani keluar melangkah daripada diam dirumah saja. 💪",Semua tindakan ada resiko lah mana ada yang gak ada resiko Harus berani keluar melangkah daripada diam dirumah saja,semua tindakan ada resiko lah mana ada yang gak ada resiko harus berani keluar melangkah daripada diam dirumah saja,semua tindakan ada resiko lah mana ada yang tidak ada resiko harus berani keluar melangkah daripada diam dirumah saja,"['semua', 'tindakan', 'ada', 'resiko', 'lah', 'mana', 'ada', 'yang', 'tidak', 'ada', 'resiko', 'harus', 'berani', 'keluar', 'melangkah', 'daripada', 'diam', 'dirumah', 'saja']","['tindakan', 'resiko', 'resiko', 'berani', 'melangkah', 'diam', 'dirumah']",tindakan resiko resiko berani melangkah diam dirumah,0,Negative
1598,2025-11-12T09:58:29Z,@hendrakelana4236,"Tujuannya apa redenominasi ? Jika ingin rupiah kuat terhadap dollar Amerika, tinggal perbaiki ekonomi, perbanyak ekspor, turunkan gaji para ASN dan pejabat lainnya. Kendalikan inflasi dan biarkan terjadi deflasi secara alamiah. Lagipula gak ada jaminan setelah redenominasi rupiah, rupiah tetap kuat dalam waktu 20 tahunan.",Tujuannya apa redenominasi  Jika ingin rupiah kuat terhadap dollar Amerika tinggal perbaiki ekonomi perbanyak ekspor turunkan gaji para ASN dan pejabat lainnya Kendalikan inflasi dan biarkan terjadi deflasi secara alamiah Lagipula gak ada jaminan setelah redenominasi rupiah rupiah tetap kuat dalam waktu  tahunan,tujuannya apa redenominasi  jika ingin rupiah kuat terhadap dollar amerika tinggal perbaiki ekonomi perbanyak ekspor turunkan gaji para asn dan pejabat lainnya kendalikan inflasi dan biarkan terjadi deflasi secara alamiah lagipula gak ada jaminan setelah redenominasi rupiah rupiah tetap kuat dalam waktu  tahunan,tujuannya apa redenominasi jika ingin rupiah kuat terhadap dollar amerika tinggal perbaiki ekonomi perbanyak ekspor turunkan gaji para asn dan pejabat lainnya kendalikan inflasi dan biarkan terjadi deflasi secara alamiah lagipula tidak ada jaminan setelah redenominasi rupiah rupiah tetap kuat dalam waktu tahunan,"['tujuannya', 'apa', 'redenominasi', 'jika', 'ingin', 'rupiah', 'kuat', 'terhadap', 'dollar', 'amerika', 'tinggal', 'perbaiki', 'ekonomi', 'perbanyak', 'ekspor', 'turunkan', 'gaji', 'para', 'asn', 'dan', 'pejabat', 'lainnya', 'kendalikan', 'inflasi', 'dan', 'biarkan', 'terjadi', 'deflasi', 'secara', 'alamiah', 'lagipula', 'tidak', 'ada', 'jaminan', 'setelah', 'redenominasi', 'rupiah', 'rupiah', 'tetap', 'kuat', 'dalam', 'waktu', 'tahunan']","['tujuannya', 'redenominasi', 'rupiah', 'kuat', 'dollar', 'amerika', 'tinggal', 'perbaiki', 'ekonomi', 'perbanyak', 'ekspor', 'turunkan', 'gaji', 'asn', 'pejabat', 'kendalikan', 'inflasi', 'biarkan', 'deflasi', 'alamiah', 'lagipula', 'jaminan', 'redenominasi', 'rupiah', 'rupiah', 'kuat', 'tahunan']",tujuannya redenominasi rupiah kuat dollar amerika tinggal perbaiki ekonomi perbanyak ekspor turunkan gaji asn pejabat kendalikan inflasi biarkan deflasi alamiah lagipula jaminan redenominasi rupiah rupiah kuat tahunan,2,Positive
1599,2025-11-12T09:58:12Z,@chikaprasasti3573,Sebenernya kita kan udh biasa dengan itu.. contoh misalnya daftar harga2 menu 10.000 jd 10k gtu2 kan,Sebenernya kita kan udh biasa dengan itu contoh misalnya daftar harga menu  jd k gtu kan,sebenernya kita kan udh biasa dengan itu contoh misalnya daftar harga menu  jd k gtu kan,sebenernya kita kan udh biasa dengan itu contoh misalnya daftar harga menu jd k gtu kan,"['sebenernya', 'kita', 'kan', 'udh', 'biasa', 'dengan', 'itu', 'contoh', 'misalnya', 'daftar', 'harga', 'menu', 'jd', 'k', 'gtu', 'kan']","['sebenernya', 'udh', 'contoh', 'daftar', 'harga', 'menu', 'jd', 'k', 'gtu']",sebenernya udh contoh daftar harga menu jd k gtu,1,Neutral
1600,2025-11-12T09:58:06Z,@yazlicheyap9096,Konoha pikir kurang kan nol nilai uang nya udah berharga .. mimpi aje lah ... Lebih mau menangkap para koruptor di konoha aje . Tukar uang .. pkai uang baru para koruptor yg simpan tunai pasti mau tukar uang nya.. 😅😅,Konoha pikir kurang kan nol nilai uang nya udah berharga  mimpi aje lah  Lebih mau menangkap para koruptor di konoha aje  Tukar uang  pkai uang baru para koruptor yg simpan tunai pasti mau tukar uang nya,konoha pikir kurang kan nol nilai uang nya udah berharga  mimpi aje lah  lebih mau menangkap para koruptor di konoha aje  tukar uang  pkai uang baru para koruptor yg simpan tunai pasti mau tukar uang nya,konoha pikir kurang kan nol nilai uang nya udah berharga mimpi aje lah lebih mau menangkap para koruptor di konoha aje tukar uang pkai uang baru para koruptor yang simpan tunai pasti mau tukar uang nya,"['konoha', 'pikir', 'kurang', 'kan', 'nol', 'nilai', 'uang', 'nya', 'udah', 'berharga', 'mimpi', 'aje', 'lah', 'lebih', 'mau', 'menangkap', 'para', 'koruptor', 'di', 'konoha', 'aje', 'tukar', 'uang', 'pkai', 'uang', 'baru', 'para', 'koruptor', 'yang', 'simpan', 'tunai', 'pasti', 'mau', 'tukar', 'uang', 'nya']","['konoha', 'pikir', 'nol', 'nilai', 'uang', 'udah', 'berharga', 'mimpi', 'aje', 'menangkap', 'koruptor', 'konoha', 'aje', 'tukar', 'uang', 'pkai', 'uang', 'koruptor', 'simpan', 'tunai', 'tukar', 'uang']",konoha pikir nol nilai uang udah berharga mimpi aje menangkap koruptor konoha aje tukar uang pkai uang koruptor simpan tunai tukar uang,0,Negative
1601,2025-11-12T09:58:00Z,@hendrywirman6341,"Ngak percaya sukses mas,, ygsaya yakini inflasi bakal naik harga di pasar rakyat bakal bulat ke atas kalau mas bisa resach jumlah perputaran uang manual dgn digital di bidang konsumsi retail masyarakat mantap tuh..",Ngak percaya sukses mas ygsaya yakini inflasi bakal naik harga di pasar rakyat bakal bulat ke atas kalau mas bisa resach jumlah perputaran uang manual dgn digital di bidang konsumsi retail masyarakat mantap tuh,ngak percaya sukses mas ygsaya yakini inflasi bakal naik harga di pasar rakyat bakal bulat ke atas kalau mas bisa resach jumlah perputaran uang manual dgn digital di bidang konsumsi retail masyarakat mantap tuh,ngak percaya sukses mas ygsaya yakini inflasi bakal naik harga di pasar rakyat bakal bulat ke atas kalau mas bisa resach jumlah perputaran uang manual dengan digital di bidang konsumsi retail masyarakat mantap tuh,"['ngak', 'percaya', 'sukses', 'mas', 'ygsaya', 'yakini', 'inflasi', 'bakal', 'naik', 'harga', 'di', 'pasar', 'rakyat', 'bakal', 'bulat', 'ke', 'atas', 'kalau', 'mas', 'bisa', 'resach', 'jumlah', 'perputaran', 'uang', 'manual', 'dengan', 'digital', 'di', 'bidang', 'konsumsi', 'retail', 'masyarakat', 'mantap', 'tuh']","['ngak', 'percaya', 'sukses', 'mas', 'ygsaya', 'yakini', 'inflasi', 'harga', 'pasar', 'rakyat', 'bulat', 'mas', 'resach', 'perputaran', 'uang', 'manual', 'digital', 'bidang', 'konsumsi', 'retail', 'masyarakat', 'mantap', 'tuh']",ngak percaya sukses mas ygsaya yakini inflasi harga pasar rakyat bulat mas resach perputaran uang manual digital bidang konsumsi retail masyarakat mantap tuh,2,Positive
1602,2025-11-12T09:57:23Z,@rururu2745,"Kalian yakin sama sosialisasi di Indo? Iya medsos skrng udh ada, tp yg di atas sana masih gaptek gak? Yg di plosok gimana? Msh inget kata2 &quot;Internet buat apa?&quot;<br><br>Gw jg pengen aja 0 nya ilang, tp sebanding gak klo misal amit2 gagal?",Kalian yakin sama sosialisasi di Indo Iya medsos skrng udh ada tp yg di atas sana masih gaptek gak Yg di plosok gimana Msh inget kata quotInternet buat apaquotbrbrGw jg pengen aja  nya ilang tp sebanding gak klo misal amit gagal,kalian yakin sama sosialisasi di indo iya medsos skrng udh ada tp yg di atas sana masih gaptek gak yg di plosok gimana msh inget kata quotinternet buat apaquotbrbrgw jg pengen aja  nya ilang tp sebanding gak klo misal amit gagal,kalian yakin sama sosialisasi di indo iya media sosial skrng udh ada tp yang di atas sana masih gaptek tidak yang di plosok gimana msh inget kata quotinternet buat apaquotbrbrgw jg pengen aja nya ilang tp sebanding tidak klo misal amit gagal,"['kalian', 'yakin', 'sama', 'sosialisasi', 'di', 'indo', 'iya', 'media', 'sosial', 'skrng', 'udh', 'ada', 'tp', 'yang', 'di', 'atas', 'sana', 'masih', 'gaptek', 'tidak', 'yang', 'di', 'plosok', 'gimana', 'msh', 'inget', 'kata', 'quotinternet', 'buat', 'apaquotbrbrgw', 'jg', 'pengen', 'aja', 'nya', 'ilang', 'tp', 'sebanding', 'tidak', 'klo', 'misal', 'amit', 'gagal']","['sosialisasi', 'indo', 'media', 'sosial', 'skrng', 'udh', 'tp', 'gaptek', 'plosok', 'gimana', 'msh', 'inget', 'quotinternet', 'apaquotbrbrgw', 'jg', 'pengen', 'aja', 'ilang', 'tp', 'sebanding', 'klo', 'amit', 'gagal']",sosialisasi indo media sosial skrng udh tp gaptek plosok gimana msh inget quotinternet apaquotbrbrgw jg pengen aja ilang tp sebanding klo amit gagal,2,Positive
1603,2025-11-12T09:56:40Z,@nenkochaslanky5523,menurut ku si waktu nya sekarang pas banget si.. soalnya sekarang jaman nya media.. masyarakat gampang untuk di edukasi.. dulu gagal karena masyarakat nya kurang pemahaman.. jdi sekarang redomenasi waktu yang pas..,menurut ku si waktu nya sekarang pas banget si soalnya sekarang jaman nya media masyarakat gampang untuk di edukasi dulu gagal karena masyarakat nya kurang pemahaman jdi sekarang redomenasi waktu yang pas,menurut ku si waktu nya sekarang pas banget si soalnya sekarang jaman nya media masyarakat gampang untuk di edukasi dulu gagal karena masyarakat nya kurang pemahaman jdi sekarang redomenasi waktu yang pas,menurut ku si waktu nya sekarang pas banget si soalnya sekarang jaman nya media masyarakat gampang untuk di edukasi dulu gagal karena masyarakat nya kurang pemahaman jdi sekarang redomenasi waktu yang pas,"['menurut', 'ku', 'si', 'waktu', 'nya', 'sekarang', 'pas', 'banget', 'si', 'soalnya', 'sekarang', 'jaman', 'nya', 'media', 'masyarakat', 'gampang', 'untuk', 'di', 'edukasi', 'dulu', 'gagal', 'karena', 'masyarakat', 'nya', 'kurang', 'pemahaman', 'jdi', 'sekarang', 'redomenasi', 'waktu', 'yang', 'pas']","['si', 'pas', 'banget', 'si', 'jaman', 'media', 'masyarakat', 'gampang', 'edukasi', 'gagal', 'masyarakat', 'pemahaman', 'jdi', 'redomenasi', 'pas']",si pas banget si jaman media masyarakat gampang edukasi gagal masyarakat pemahaman jdi redomenasi pas,2,Positive
1604,2025-11-12T09:55:51Z,@bidadarisufi,❤❤❤❤,,,,[],[],,1,Neutral
1605,2025-11-12T09:55:00Z,@bintangsetiadi7760,"Tiga syarat yg HARUS terpenuhi : 1. Kepercayaan Publik, 2. Timing yg Tepat, dan 3. Kondisi Ekonomi yang Baik. <br><br>Namun, melihat ketiga nya saja belum ada yg terpenuhi jadi, KEMUNGKINAN BESAR siap2 Akan Seperti Venezuela/Zimbabwe. misalnya harga beras 1 kg = Rp100.000.",Tiga syarat yg HARUS terpenuhi   Kepercayaan Publik  Timing yg Tepat dan  Kondisi Ekonomi yang Baik brbrNamun melihat ketiga nya saja belum ada yg terpenuhi jadi KEMUNGKINAN BESAR siap Akan Seperti VenezuelaZimbabwe misalnya harga beras  kg  Rp,tiga syarat yg harus terpenuhi   kepercayaan publik  timing yg tepat dan  kondisi ekonomi yang baik brbrnamun melihat ketiga nya saja belum ada yg terpenuhi jadi kemungkinan besar siap akan seperti venezuelazimbabwe misalnya harga beras  kg  rp,tiga syarat yang harus terpenuhi kepercayaan publik timing yang tepat dan kondisi ekonomi yang baik brbrnamun melihat ketiga nya saja belum ada yang terpenuhi jadi kemungkinan besar siap akan seperti venezuelazimbabwe misalnya harga beras kg rp,"['tiga', 'syarat', 'yang', 'harus', 'terpenuhi', 'kepercayaan', 'publik', 'timing', 'yang', 'tepat', 'dan', 'kondisi', 'ekonomi', 'yang', 'baik', 'brbrnamun', 'melihat', 'ketiga', 'nya', 'saja', 'belum', 'ada', 'yang', 'terpenuhi', 'jadi', 'kemungkinan', 'besar', 'siap', 'akan', 'seperti', 'venezuelazimbabwe', 'misalnya', 'harga', 'beras', 'kg', 'rp']","['syarat', 'terpenuhi', 'kepercayaan', 'publik', 'timing', 'kondisi', 'ekonomi', 'brbrnamun', 'ketiga', 'terpenuhi', 'venezuelazimbabwe', 'harga', 'beras', 'kg', 'rp']",syarat terpenuhi kepercayaan publik timing kondisi ekonomi brbrnamun ketiga terpenuhi venezuelazimbabwe harga beras kg rp,2,Positive
1606,2025-11-12T09:54:08Z,@yusufal8378,Senering beda dengan redenominasi,Senering beda dengan redenominasi,senering beda dengan redenominasi,senering beda dengan redenominasi,"['senering', 'beda', 'dengan', 'redenominasi']","['senering', 'beda', 'redenominasi']",senering beda redenominasi,1,Neutral
1607,2025-11-12T09:52:00Z,@gamerl9484,Yg  psimis dan merasa terganggu hanya koruptor,Yg  psimis dan merasa terganggu hanya koruptor,yg  psimis dan merasa terganggu hanya koruptor,yang psimis dan merasa terganggu hanya koruptor,"['yang', 'psimis', 'dan', 'merasa', 'terganggu', 'hanya', 'koruptor']","['psimis', 'terganggu', 'koruptor']",psimis terganggu koruptor,0,Negative
1608,2025-11-12T09:51:38Z,@bilboltz,"Kuncinya di &quot;kepercayaan&quot;, kalau negara kurang dipercaya maka orang akan mencari alternatif lain seperi emas, crypto, mata uang asing untuk jadi acuan nilainya. Masyarakat kecil tidak punya pilihan, orang kaya pasti hedging ke aset dan inventory. Untuk Indonesia, redenominasi tidak bisa diterapkan sebelum ekonominya pulih minimal seperti 2009-2014. Predicted.",Kuncinya di quotkepercayaanquot kalau negara kurang dipercaya maka orang akan mencari alternatif lain seperi emas crypto mata uang asing untuk jadi acuan nilainya Masyarakat kecil tidak punya pilihan orang kaya pasti hedging ke aset dan inventory Untuk Indonesia redenominasi tidak bisa diterapkan sebelum ekonominya pulih minimal seperti  Predicted,kuncinya di quotkepercayaanquot kalau negara kurang dipercaya maka orang akan mencari alternatif lain seperi emas crypto mata uang asing untuk jadi acuan nilainya masyarakat kecil tidak punya pilihan orang kaya pasti hedging ke aset dan inventory untuk indonesia redenominasi tidak bisa diterapkan sebelum ekonominya pulih minimal seperti  predicted,kuncinya di quotkepercayaanquot kalau negara kurang dipercaya maka orang akan mencari alternatif lain seperi emas crypto mata uang asing untuk jadi acuan nilainya masyarakat kecil tidak punya pilihan orang kaya pasti hedging ke aset dan inventory untuk indonesia redenominasi tidak bisa diterapkan sebelum ekonominya pulih minimal seperti predicted,"['kuncinya', 'di', 'quotkepercayaanquot', 'kalau', 'negara', 'kurang', 'dipercaya', 'maka', 'orang', 'akan', 'mencari', 'alternatif', 'lain', 'seperi', 'emas', 'crypto', 'mata', 'uang', 'asing', 'untuk', 'jadi', 'acuan', 'nilainya', 'masyarakat', 'kecil', 'tidak', 'punya', 'pilihan', 'orang', 'kaya', 'pasti', 'hedging', 'ke', 'aset', 'dan', 'inventory', 'untuk', 'indonesia', 'redenominasi', 'tidak', 'bisa', 'diterapkan', 'sebelum', 'ekonominya', 'pulih', 'minimal', 'seperti', 'predicted']","['kuncinya', 'quotkepercayaanquot', 'negara', 'dipercaya', 'orang', 'mencari', 'alternatif', 'seperi', 'emas', 'crypto', 'mata', 'uang', 'asing', 'acuan', 'nilainya', 'masyarakat', 'pilihan', 'orang', 'kaya', 'hedging', 'aset', 'inventory', 'indonesia', 'redenominasi', 'diterapkan', 'ekonominya', 'pulih', 'minimal', 'predicted']",kuncinya quotkepercayaanquot negara dipercaya orang mencari alternatif seperi emas crypto mata uang asing acuan nilainya masyarakat pilihan orang kaya hedging aset inventory indonesia redenominasi diterapkan ekonominya pulih minimal predicted,2,Positive
1609,2025-11-12T09:49:47Z,@radenzainalarifin1027,"Assalamu&#39;alaikum anak muda Indonesia, cofe cofe cofe sudah melakukan redenominasi 3 K, 2 K, 5 k",Assalamualaikum anak muda Indonesia cofe cofe cofe sudah melakukan redenominasi  K  K  k,assalamualaikum anak muda indonesia cofe cofe cofe sudah melakukan redenominasi  k  k  k,assalamualaikum anak muda indonesia cofe cofe cofe sudah melakukan redenominasi k k k,"['assalamualaikum', 'anak', 'muda', 'indonesia', 'cofe', 'cofe', 'cofe', 'sudah', 'melakukan', 'redenominasi', 'k', 'k', 'k']","['assalamualaikum', 'anak', 'muda', 'indonesia', 'cofe', 'cofe', 'cofe', 'redenominasi', 'k', 'k', 'k']",assalamualaikum anak muda indonesia cofe cofe cofe redenominasi k k k,1,Neutral
1610,2025-11-12T09:49:39Z,@DewiAnitasari-s1g,Yg gue tahu redenominasi justru supaya utk menyembunyilan inflasi . Konten lu buat gue kurang bener,Yg gue tahu redenominasi justru supaya utk menyembunyilan inflasi  Konten lu buat gue kurang bener,yg gue tahu redenominasi justru supaya utk menyembunyilan inflasi  konten lu buat gue kurang bener,yang gue tahu redenominasi justru supaya untuk menyembunyilan inflasi konten kamu buat gue kurang bener,"['yang', 'gue', 'tahu', 'redenominasi', 'justru', 'supaya', 'untuk', 'menyembunyilan', 'inflasi', 'konten', 'kamu', 'buat', 'gue', 'kurang', 'bener']","['gue', 'redenominasi', 'menyembunyilan', 'inflasi', 'konten', 'gue', 'bener']",gue redenominasi menyembunyilan inflasi konten gue bener,0,Negative
1611,2025-11-12T09:49:01Z,@gamerl9484,Lha beda skrg thn 2025 bro. Jgn disamain.,Lha beda skrg thn  bro Jgn disamain,lha beda skrg thn  bro jgn disamain,lha beda skrg thn bro jgn disamain,"['lha', 'beda', 'skrg', 'thn', 'bro', 'jgn', 'disamain']","['lha', 'beda', 'skrg', 'thn', 'bro', 'jgn', 'disamain']",lha beda skrg thn bro jgn disamain,1,Neutral
1612,2025-11-12T09:48:41Z,@Just_for_fun-k1j,"Saya pribadi setuju, tapi akan lucu rasanya gaji 3 juta jadi 3 ribu....😅😅😅",Saya pribadi setuju tapi akan lucu rasanya gaji  juta jadi  ribu,saya pribadi setuju tapi akan lucu rasanya gaji  juta jadi  ribu,saya pribadi setuju tapi akan lucu rasanya gaji juta jadi ribu,"['saya', 'pribadi', 'setuju', 'tapi', 'akan', 'lucu', 'rasanya', 'gaji', 'juta', 'jadi', 'ribu']","['pribadi', 'setuju', 'lucu', 'gaji', 'juta', 'ribu']",pribadi setuju lucu gaji juta ribu,2,Positive
1613,2025-11-12T09:47:41Z,@radenzainalarifin1027,"Assalamu&#39;alaikum Bagus, lanjutkan Redenominasi, Indonesia cadangan dollar USA, poundsterling, euro dan mata uang dunia lainnya terbesar di Dunia, di world Bank, FED, UBS",Assalamualaikum Bagus lanjutkan Redenominasi Indonesia cadangan dollar USA poundsterling euro dan mata uang dunia lainnya terbesar di Dunia di world Bank FED UBS,assalamualaikum bagus lanjutkan redenominasi indonesia cadangan dollar usa poundsterling euro dan mata uang dunia lainnya terbesar di dunia di world bank fed ubs,assalamualaikum bagus lanjutkan redenominasi indonesia cadangan dollar usa poundsterling euro dan mata uang dunia lainnya terbesar di dunia di world bank fed ubs,"['assalamualaikum', 'bagus', 'lanjutkan', 'redenominasi', 'indonesia', 'cadangan', 'dollar', 'usa', 'poundsterling', 'euro', 'dan', 'mata', 'uang', 'dunia', 'lainnya', 'terbesar', 'di', 'dunia', 'di', 'world', 'bank', 'fed', 'ubs']","['assalamualaikum', 'bagus', 'lanjutkan', 'redenominasi', 'indonesia', 'cadangan', 'dollar', 'usa', 'poundsterling', 'euro', 'mata', 'uang', 'dunia', 'terbesar', 'dunia', 'world', 'bank', 'fed', 'ubs']",assalamualaikum bagus lanjutkan redenominasi indonesia cadangan dollar usa poundsterling euro mata uang dunia terbesar dunia world bank fed ubs,2,Positive
1614,2025-11-12T09:46:52Z,@DAGESTAN-w1f,Bisa dibayangkan betapa bingungnya emak² penjual sayur😂😅<br>Tapi emang harus begitu bingung² diawal lama kelamaan terbiasa.,Bisa dibayangkan betapa bingungnya emak² penjual sayurbrTapi emang harus begitu bingung² diawal lama kelamaan terbiasa,bisa dibayangkan betapa bingungnya emak² penjual sayurbrtapi emang harus begitu bingung² diawal lama kelamaan terbiasa,bisa dibayangkan betapa bingungnya emak² penjual sayurbrtapi emang harus begitu bingung² diawal lama kelamaan terbiasa,"['bisa', 'dibayangkan', 'betapa', 'bingungnya', 'emak²', 'penjual', 'sayurbrtapi', 'emang', 'harus', 'begitu', 'bingung²', 'diawal', 'lama', 'kelamaan', 'terbiasa']","['dibayangkan', 'betapa', 'bingungnya', 'emak²', 'penjual', 'sayurbrtapi', 'emang', 'bingung²', 'diawal', 'terbiasa']",dibayangkan betapa bingungnya emak² penjual sayurbrtapi emang bingung² diawal terbiasa,0,Negative
